job_id,title,company,location,posted_at,remote,apply_url,description_snippet
4380360080,RLHF Specialist,Odixcity Consulting,Tunisia,2026-06-09 08:30,False,https://www.linkedin.com/jobs/view/4380360080,Tunisia · 3 months ago · 36 people clicked applyResponses managed off LinkedIn
